SYSTEM	SITE	ENBID	ENBNAME	SITE_NAME	CID	CELL_NAME	LAT	LON	DIR	ANT_BW	TAC	MCC	MNC	EARFCN	PCI
LTE	BKK1886	304791	BKK1886-L23	QHOUSE_SATHON	12	L23-BKK1886-2A	13.72484666	100.5416043	360	170	33023	520	17	39050	482
LTE	BKK1886	304791	BKK1886-L23	QHOUSE_SATHON	13	L23-BKK1886-3A	13.72484666	100.5416043	360	170	33023	520	17	39248	482
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	13	L23-BKK3093-3A	13.74894034	100.5350669	360	170	33112	520	17	39248	435
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	12	L23-BKK3093-2A	13.74894034	100.5350669	360	170	33112	520	17	39050	435
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	11	L23-BKK3093-1A	13.74894034	100.5350669	360	170	33112	520	17	38852	435
LTE	BKK1497	305431	BKK1497-L23	SINDHORN	42	L23-BKK1497-2D	13.73578871	100.5450323	360	170	33051	520	17	39050	493
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	13	L23-BKK1359-3A	13.72330939	100.5198195	360	30	33021	520	17	39248	500
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	12	L23-BKK1359-2A	13.72330939	100.5198195	360	30	33021	520	17	39050	500
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	11	L23-BKK1359-1A	13.72330939	100.5198195	360	30	33021	520	17	38852	500
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	21	L23-BKK1359-1B	13.72330939	100.5198195	360	30	33021	520	17	38852	459
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	22	L23-BKK1359-2B	13.72330939	100.5198195	360	30	33021	520	17	39050	459
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	23	L23-BKK1359-3B	13.72330939	100.5198195	360	30	33021	520	17	39248	459
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	33	L23-BKK1359-3C	13.72330939	100.5198195	360	30	33021	520	17	39248	460
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	32	L23-BKK1359-2C	13.72330939	100.5198195	360	30	33021	520	17	39050	460
LTE	BKK1359	305004	BKK1359-L23	SILOMGALLERIA	31	L23-BKK1359-1C	13.72330939	100.5198195	360	30	33021	520	17	38852	460
LTE	BKK1474	305009	BKK1474-L23	PANPACIFIC_HOTEL	11	L23-BKK1474-1A	13.7297217	100.5354318	360	170	33022	520	17	38852	469
LTE	BKK1474	305009	BKK1474-L23	PANPACIFIC_HOTEL	12	L23-BKK1474-2A	13.7297217	100.5354318	360	170	33022	520	17	39050	469
LTE	BKK1474	305009	BKK1474-L23	PANPACIFIC_HOTEL	13	L23-BKK1474-3A	13.7297217	100.5354318	360	170	33022	520	17	39248	469
LTE	BKK1474	305009	BKK1474-L23	PANPACIFIC_HOTEL	23	L23-BKK1474-3B	13.7297217	100.5354318	360	170	33022	520	17	39248	470
LTE	BKK1474	305009	BKK1474-L23	PANPACIFIC_HOTEL	22	L23-BKK1474-2B	13.7297217	100.5354318	360	170	33022	520	17	39050	470
LTE	BKK1474	305009	BKK1474-L23	PANPACIFIC_HOTEL	21	L23-BKK1474-1B	13.7297217	100.5354318	360	170	33022	520	17	38852	470
LTE	BKK1499	305010	BKK1499-L23	SATHON_TOWER1	11	L23-BKK1499-1A	13.72225779	100.5305568	360	170	33023	520	17	38852	435
LTE	BKK1499	305010	BKK1499-L23	SATHON_TOWER1	12	L23-BKK1499-2A	13.72225779	100.5305568	360	170	33023	520	17	39050	435
LTE	BKK1499	305010	BKK1499-L23	SATHON_TOWER1	13	L23-BKK1499-3A	13.72225779	100.5305568	360	170	33023	520	17	39248	435
LTE	BKK7382	305226	BKK7382-L23	SATHON21	21	L23-BKK7382-1B	13.71726	100.51781	120	30	33021	520	17	38852	223
LTE	BKK1680	305014	BKK1680-L23	TISCO_BUILDING	11	L23-BKK1680-1A	13.72483328	100.5380445	360	170	33023	520	17	38852	471
LTE	BKK1680	305014	BKK1680-L23	TISCO_BUILDING	13	L23-BKK1680-3A	13.72483328	100.5380445	360	170	33023	520	17	39248	471
LTE	BKK1680	305014	BKK1680-L23	TISCO_BUILDING	12	L23-BKK1680-2A	13.72483328	100.5380445	360	170	33023	520	17	39050	471
LTE	BKK1680	305014	BKK1680-L23	TISCO_BUILDING	22	L23-BKK1680-2B	13.72483328	100.5380445	360	170	33023	520	17	39050	472
LTE	BKK1680	305014	BKK1680-L23	TISCO_BUILDING	23	L23-BKK1680-3B	13.72483328	100.5380445	360	170	33023	520	17	39248	472
LTE	BKK1680	305014	BKK1680-L23	TISCO_BUILDING	21	L23-BKK1680-1B	13.72483328	100.5380445	360	170	33023	520	17	38852	472
LTE	BKK1872	305016	BKK1872-L23	LOTUS_RAMA1	11	L23-BKK1872-1A	13.74792154	100.524537	360	170	33111	520	17	38852	452
LTE	BKK1872	305016	BKK1872-L23	LOTUS_RAMA1	12	L23-BKK1872-2A	13.74792154	100.524537	360	170	33111	520	17	39050	452
LTE	BKK1872	305016	BKK1872-L23	LOTUS_RAMA1	13	L23-BKK1872-3A	13.74792154	100.524537	360	170	33111	520	17	39248	452
LTE	BKK3009	305027	BKK3009-L23	JEWELLERY_NARED	11	L23-BKK3009-1A	13.72892	100.523364	360	170	33022	520	17	38852	477
LTE	BKK3009	305027	BKK3009-L23	JEWELLERY_NARED	12	L23-BKK3009-2A	13.72892	100.523364	360	170	33022	520	17	39050	477
LTE	BKK3009	305027	BKK3009-L23	JEWELLERY_NARED	13	L23-BKK3009-3A	13.72892	100.523364	360	170	33022	520	17	39248	477
LTE	BKK3009	305027	BKK3009-L23	JEWELLERY_NARED	23	L23-BKK3009-3B	13.72892	100.523364	360	170	33022	520	17	39248	478
LTE	BKK3009	305027	BKK3009-L23	JEWELLERY_NARED	22	L23-BKK3009-2B	13.72892	100.523364	360	170	33022	520	17	39050	478
LTE	BKK3009	305027	BKK3009-L23	JEWELLERY_NARED	21	L23-BKK3009-1B	13.72892	100.523364	360	170	33022	520	17	38852	478
LTE	BKK3088	305031	BKK3088-L23	ITF_OFFICE	12	L23-BKK3088-2A	13.72662977	100.5281349	360	170	33023	520	17	39050	432
LTE	BKK3088	305031	BKK3088-L23	ITF_OFFICE	11	L23-BKK3088-1A	13.72662977	100.5281349	360	170	33023	520	17	38852	432
LTE	BKK3088	305031	BKK3088-L23	ITF_OFFICE	13	L23-BKK3088-3A	13.72662977	100.5281349	360	170	33023	520	17	39248	432
LTE	BKK3088	305031	BKK3088-L23	ITF_OFFICE	23	L23-BKK3088-3B	13.72662977	100.5281349	360	170	33023	520	17	39248	484
LTE	BKK3088	305031	BKK3088-L23	ITF_OFFICE	21	L23-BKK3088-1B	13.72662977	100.5281349	360	170	33023	520	17	38852	484
LTE	BKK3088	305031	BKK3088-L23	ITF_OFFICE	22	L23-BKK3088-2B	13.72662977	100.5281349	360	170	33023	520	17	39050	484
LTE	BKK7382	305226	BKK7382-L23	SATHON21	23	L23-BKK7382-3B	13.71726	100.51781	120	30	33021	520	17	39248	223
LTE	BKK7382	305226	BKK7382-L23	SATHON21	32	L23-BKK7382-2C	13.71726	100.51781	240	30	33021	520	17	39050	224
LTE	BKK7382	305226	BKK7382-L23	SATHON21	31	L23-BKK7382-1C	13.71726	100.51781	240	30	33021	520	17	38852	224
LTE	BKK7382	305226	BKK7382-L23	SATHON21	12	L23-BKK7382-2A	13.71726	100.51781	315	30	33021	520	17	39050	222
LTE	BKK7382	305226	BKK7382-L23	SATHON21	11	L23-BKK7382-1A	13.71726	100.51781	315	30	33021	520	17	38852	222
LTE	BKK7382	305226	BKK7382-L23	SATHON21	13	L23-BKK7382-3A	13.71726	100.51781	315	30	33021	520	17	39248	222
LTE	BKK7412	305563	BKK7412-L23	CHAN 41/1	11	L23-BKK7412-1A	13.70737	100.52016	1	30	33021	520	17	38852	236
LTE	BKK7412	305563	BKK7412-L23	CHAN 41/1	12	L23-BKK7412-2A	13.70737	100.52016	1	30	33021	520	17	39050	236
